Fx(MMG maneuvering ship MMG maneuvering),Fx(MMG maneuvering ship NED),Fx(MMG maneuvering ship ship),Fx(blocked states ship ship),Fx(fictitious forces ship NED),Fx(fictitious forces ship ship),Fx(propellerAndRudder(propeller) ship NED),Fx(propellerAndRudder(propeller) ship propellerAndRudder),Fx(propellerAndRudder(propeller) ship ship),Fx(propellerAndRudder(rudder) ship NED),Fx(propellerAndRudder(rudder) ship ship),Fx(propellerAndRudder ship NED),Fx(propellerAndRudder ship propellerAndRudder),Fx(propellerAndRudder ship ship),Fx(sum of forces ship NED),Fx(sum of forces ship ship),Fy(MMG maneuvering ship MMG maneuvering),Fy(MMG maneuvering ship NED),Fy(MMG maneuvering ship ship),Fy(blocked states ship ship),Fy(fictitious forces ship NED),Fy(fictitious forces ship ship),Fy(propellerAndRudder(propeller) ship NED),Fy(propellerAndRudder(propeller) ship propellerAndRudder),Fy(propellerAndRudder(propeller) ship ship),Fy(propellerAndRudder(rudder) ship NED),Fy(propellerAndRudder(rudder) ship ship),Fy(propellerAndRudder ship NED),Fy(propellerAndRudder ship propellerAndRudder),Fy(propellerAndRudder ship ship),Fy(sum of forces ship NED),Fy(sum of forces ship ship),Fz(MMG maneuvering ship MMG maneuvering),Fz(MMG maneuvering ship NED),Fz(MMG maneuvering ship ship),Fz(blocked states ship ship),Fz(fictitious forces ship NED),Fz(fictitious forces ship ship),Fz(propellerAndRudder(propeller) ship NED),Fz(propellerAndRudder(propeller) ship propellerAndRudder),Fz(propellerAndRudder(propeller) ship ship),Fz(propellerAndRudder(rudder) ship NED),Fz(propellerAndRudder(rudder) ship ship),Fz(propellerAndRudder ship NED),Fz(propellerAndRudder ship propellerAndRudder),Fz(propellerAndRudder ship ship),Fz(sum of forces ship NED),Fz(sum of forces ship ship),Mx(MMG maneuvering ship MMG maneuvering),Mx(MMG maneuvering ship NED),Mx(MMG maneuvering ship ship),Mx(blocked states ship ship),Mx(fictitious forces ship NED),Mx(fictitious forces ship ship),Mx(propellerAndRudder(propeller) ship NED),Mx(propellerAndRudder(propeller) ship propellerAndRudder),Mx(propellerAndRudder(propeller) ship ship),Mx(propellerAndRudder(rudder) ship NED),Mx(propellerAndRudder(rudder) ship ship),Mx(propellerAndRudder ship NED),Mx(propellerAndRudder ship propellerAndRudder),Mx(propellerAndRudder ship ship),Mx(sum of forces ship NED),Mx(sum of forces ship ship),My(MMG maneuvering ship MMG maneuvering),My(MMG maneuvering ship NED),My(MMG maneuvering ship ship),My(blocked states ship ship),My(fictitious forces ship NED),My(fictitious forces ship ship),My(propellerAndRudder(propeller) ship NED),My(propellerAndRudder(propeller) ship propellerAndRudder),My(propellerAndRudder(propeller) ship ship),My(propellerAndRudder(rudder) ship NED),My(propellerAndRudder(rudder) ship ship),My(propellerAndRudder ship NED),My(propellerAndRudder ship propellerAndRudder),My(propellerAndRudder ship ship),My(sum of forces ship NED),My(sum of forces ship ship),Mz(MMG maneuvering ship MMG maneuvering),Mz(MMG maneuvering ship NED),Mz(MMG maneuvering ship ship),Mz(blocked states ship ship),Mz(fictitious forces ship NED),Mz(fictitious forces ship ship),Mz(propellerAndRudder(propeller) ship NED),Mz(propellerAndRudder(propeller) ship propellerAndRudder),Mz(propellerAndRudder(propeller) ship ship),Mz(propellerAndRudder(rudder) ship NED),Mz(propellerAndRudder(rudder) ship ship),Mz(propellerAndRudder ship NED),Mz(propellerAndRudder ship propellerAndRudder),Mz(propellerAndRudder ship ship),Mz(sum of forces ship NED),Mz(sum of forces ship ship),p(ship),p_filtered(ship),phi(ship),phi_filtered(ship),propellerAndRudder(P/D),propellerAndRudder(beta),propellerAndRudder(rpm),psi(ship),psi_filtered(ship),q(ship),q_filtered(ship),qi(ship),qj(ship),qk(ship),qr(ship),r(ship),r_filtered(ship),t,theta(ship),theta_filtered(ship),u(ship),u_filtered(ship),v(ship),v_filtered(ship),w(ship),w_filtered(ship),x(ship),x_filtered(ship),y(ship),y_filtered(ship),z(ship),z_filtered(ship)
-7.774715e+00,-7.797530e+00,-7.774715e+00,0.000000e+00,-1.475941e-02,-6.196187e-02,7.720509e+00,7.720791e+00,7.720791e+00,-1.333344e+00,-1.392415e+00,6.387165e+00,6.328376e+00,6.328376e+00,-1.425124e+00,-1.508301e+00,2.705312e+00,2.638755e+00,2.705312e+00,0.000000e+00,-5.528359e+00,-5.527570e+00,6.592272e-02,0.000000e+00,0.000000e+00,-6.923954e+00,-6.912509e+00,-6.858031e+00,-6.912509e+00,-6.912509e+00,-9.747635e+00,-9.734767e+00,0.000000e+00,2.018738e-02,0.000000e+00,1.505093e-03,4.116493e-02,8.241465e-02,5.231811e-20,0.000000e+00,0.000000e+00,-5.158201e-02,0.000000e+00,-5.158201e-02,0.000000e+00,0.000000e+00,9.770295e-03,8.241465e-02,-2.854681e-01,-3.937779e-01,-2.854681e-01,-5.551115e-17,-4.264332e-04,-2.266304e-01,-9.426687e-03,-0.000000e+00,0.000000e+00,8.722102e-01,5.875633e-01,8.627835e-01,-1.175127e-01,5.875633e-01,4.685792e-01,7.546477e-02,0.000000e+00,-3.071282e-01,0.000000e+00,-6.815778e-01,4.994152e-02,5.668554e-02,1.104002e+00,0.000000e+00,7.875206e-01,-1.408053e-01,0.000000e+00,9.631968e-01,1.420263e-01,7.875206e-01,7.060101e-01,8.442062e-01,-2.148080e+00,-2.012431e+00,-2.148080e+00,0.000000e+00,-2.814617e-09,2.815334e-01,8.238732e-03,0.000000e+00,0.000000e+00,1.221559e+01,1.256889e+01,1.222382e+01,9.143996e-01,1.256889e+01,1.021139e+01,1.070234e+01,1.594893e-02,1.594893e-02,7.462195e-03,7.462195e-03,0.000000e+00,-3.319920e-01,9.424778e+01,8.538442e-03,8.538442e-03,1.791422e-04,1.791422e-04,3.731055e-03,1.592879e-05,4.269178e-03,9.999839e-01,2.400600e-02,2.400600e-02,1.000000e+00,-0.000000e+00,-0.000000e+00,1.265226e+00,1.265226e+00,-1.418104e-02,-1.418104e-02,1.107058e-04,1.107058e-04,1.267289e+00,1.267289e+00,-1.765703e-03,-1.765703e-03,0.000000e+00,0.000000e+00
-7.792417e+00,-7.828052e+00,-7.792417e+00,0.000000e+00,-1.659689e-02,-8.927292e-02,7.718526e+00,7.719006e+00,7.719006e+00,-1.572576e+00,-1.655312e+00,6.145950e+00,6.063694e+00,6.063694e+00,-1.698699e+00,-1.817996e+00,3.238903e+00,3.151664e+00,3.238903e+00,1.776357e-15,-6.516698e+00,-6.515372e+00,8.608573e-02,0.000000e+00,0.000000e+00,-7.427429e+00,-7.409735e+00,-7.341343e+00,-7.409735e+00,-7.409735e+00,-1.070638e+01,-1.068620e+01,0.000000e+00,2.941178e-02,0.000000e+00,-2.629211e-03,5.143242e-02,1.106017e-01,0.000000e+00,0.000000e+00,0.000000e+00,-6.728620e-02,0.000000e+00,-6.728620e-02,0.000000e+00,0.000000e+00,1.355800e-02,1.106017e-01,-3.432782e-01,-4.727155e-01,-3.432782e-01,-2.220446e-16,-6.720559e-04,-2.671302e-01,-1.230975e-02,-0.000000e+00,0.000000e+00,9.356515e-01,6.298274e-01,9.233418e-01,-1.259655e-01,6.298274e-01,4.499543e-01,1.941900e-02,0.000000e+00,-3.037163e-01,0.000000e+00,-6.567447e-01,6.025714e-02,6.955928e-02,1.103704e+00,0.000000e+00,7.873386e-01,-1.763548e-01,0.000000e+00,9.273488e-01,1.688418e-01,7.873386e-01,6.838897e-01,8.568979e-01,-2.483318e+00,-2.320940e+00,-2.483318e+00,0.000000e+00,-2.195233e-09,3.317367e-01,1.002353e-02,0.000000e+00,0.000000e+00,1.309393e+01,1.347299e+01,1.310396e+01,9.801735e-01,1.347299e+01,1.078302e+01,1.132140e+01,1.631430e-02,1.631430e-02,9.080908e-03,9.080908e-03,0.000000e+00,-3.651912e-01,9.424778e+01,1.115267e-02,1.115267e-02,2.571451e-04,2.571451e-04,4.540368e-03,2.531887e-05,5.576248e-03,9.999741e-01,2.831622e-02,2.831622e-02,1.100000e+00,6.776264e-21,6.776264e-21,1.264343e+00,1.264343e+00,-1.732112e-02,-1.732112e-02,1.633731e-04,1.633731e-04,1.393778e+00,1.393778e+00,-2.097447e-03,-2.097447e-03,0.000000e+00,0.000000e+00
-7.815171e+00,-7.868569e+00,-7.815171e+00,0.000000e+00,-1.690795e-02,-1.242424e-01,7.715746e+00,7.716525e+00,7.716525e+00,-1.823811e+00,-1.935848e+00,5.891935e+00,5.780677e+00,5.780677e+00,-1.993543e+00,-2.158737e+00,3.813838e+00,3.702189e+00,3.813838e+00,0.000000e+00,-7.554157e+00,-7.552075e+00,1.096432e-01,0.000000e+00,0.000000e+00,-7.897974e+00,-7.871713e+00,-7.788331e+00,-7.871713e+00,-7.871713e+00,-1.164030e+01,-1.160995e+01,0.000000e+00,4.081238e-02,0.000000e+00,-9.102743e-03,6.039508e-02,1.412189e-01,-1.045784e-19,0.000000e+00,0.000000e+00,-8.423624e-02,0.000000e+00,-8.423624e-02,0.000000e+00,0.000000e+00,1.697122e-02,1.412189e-01,-4.033417e-01,-5.554999e-01,-4.033417e-01,-5.551115e-17,-9.723375e-04,-3.096351e-01,-1.567809e-02,-0.000000e+00,0.000000e+00,9.949787e-01,6.690956e-01,9.793006e-01,-1.338191e-01,6.690956e-01,4.228284e-01,-4.388115e-02,0.000000e+00,-3.001826e-01,0.000000e+00,-6.303442e-01,6.842473e-02,8.072382e-02,1.103288e+00,0.000000e+00,7.870855e-01,-2.141185e-01,0.000000e+00,8.891700e-01,1.974565e-01,7.870855e-01,6.574121e-01,8.678094e-01,-2.824547e+00,-2.633320e+00,-2.824547e+00,0.000000e+00,-1.492412e-09,3.844235e-01,1.180830e-02,0.000000e+00,0.000000e+00,1.390989e+01,1.431299e+01,1.392170e+01,1.041285e+00,1.431299e+01,1.128838e+01,1.187287e+01,1.596933e-02,1.596933e-02,1.070134e-02,1.070134e-02,0.000000e+00,-3.983904e-01,9.424778e+01,1.420937e-02,1.420937e-02,3.515497e-04,3.515497e-04,5.350507e-03,3.801430e-05,7.104522e-03,9.999604e-01,3.284969e-02,3.284969e-02,1.200000e+00,1.355253e-20,1.355253e-20,1.263287e+00,1.263287e+00,-2.077858e-02,-2.077858e-02,2.293776e-04,2.293776e-04,1.520175e+00,1.520175e+00,-2.401938e-03,-2.401938e-03,0.000000e+00,0.000000e+00
-7.843568e+00,-7.920845e+00,-7.843568e+00,0.000000e+00,-1.484925e-02,-1.679166e-01,7.712086e+00,7.713298e+00,7.713298e+00,-2.085644e+00,-2.233109e+00,5.626442e+00,5.480189e+00,5.480189e+00,-2.309252e+00,-2.531295e+00,4.428740e+00,4.288656e+00,4.428740e+00,3.552714e-15,-8.634043e+00,-8.630963e+00,1.367461e-01,0.000000e+00,0.000000e+00,-8.336371e+00,-8.298708e+00,-8.199625e+00,-8.298708e+00,-8.298708e+00,-1.254501e+01,-1.250093e+01,0.000000e+00,5.424444e-02,0.000000e+00,-1.806956e-02,6.630366e-02,1.720310e-01,1.045347e-19,0.000000e+00,0.000000e+00,-1.016449e-01,0.000000e+00,-1.016449e-01,0.000000e+00,0.000000e+00,1.890322e-02,1.720310e-01,-4.643482e-01,-6.407634e-01,-4.643482e-01,-5.551115e-17,-1.289763e-03,-3.538695e-01,-1.955323e-02,-0.000000e+00,0.000000e+00,1.050281e+00,7.053902e-01,1.030727e+00,-1.410780e-01,7.053902e-01,3.886742e-01,-1.128275e-01,0.000000e+00,-2.969110e-01,0.000000e+00,-6.031586e-01,7.273892e-02,8.840306e-02,1.102746e+00,0.000000e+00,7.867564e-01,-2.526054e-01,0.000000e+00,8.501402e-01,2.277771e-01,7.867564e-01,6.259681e-01,8.751595e-01,-3.169768e+00,-2.947620e+00,-3.169768e+00,0.000000e+00,-8.063420e-10,4.392881e-01,1.350987e-02,0.000000e+00,0.000000e+00,1.466393e+01,1.508939e+01,1.467744e+01,1.097769e+00,1.508939e+01,1.172982e+01,1.235891e+01,1.483994e-02,1.483994e-02,1.224858e-02,1.224858e-02,0.000000e+00,-4.315896e-01,9.424778e+01,1.772955e-02,1.772955e-02,4.603247e-04,4.603247e-04,6.124013e-03,5.428941e-05,8.864492e-03,9.999420e-01,3.757996e-02,3.757996e-02,1.300000e+00,-1.355253e-20,-1.355253e-20,1.262041e+00,1.262041e+00,-2.454704e-02,-2.454704e-02,3.081387e-04,3.081387e-04,1.646463e+00,1.646463e+00,-2.654199e-03,-2.654199e-03,0.000000e+00,0.000000e+00
-7.878145e+00,-7.986712e+00,-7.878145e+00,-4.440892e-16,-9.443846e-03,-2.213036e-01,7.707482e+00,7.709302e+00,7.709302e+00,-2.356823e+00,-2.546261e+00,5.350659e+00,5.163042e+00,5.163042e+00,-2.645497e+00,-2.936406e+00,5.082307e+00,4.909442e+00,5.082307e+00,1.776357e-15,-9.749780e+00,-9.745451e+00,1.675225e-01,0.000000e+00,0.000000e+00,-8.743451e+00,-8.690982e+00,-8.575929e+00,-8.690982e+00,-8.690982e+00,-1.341627e+01,-1.335413e+01,0.000000e+00,6.932712e-02,0.000000e+00,-2.942058e-02,6.704541e-02,2.000005e-01,0.000000e+00,0.000000e+00,0.000000e+00,-1.185526e-01,0.000000e+00,-1.185526e-01,0.000000e+00,0.000000e+00,1.781991e-02,2.000005e-01,-5.248953e-01,-7.270443e-01,-5.248953e-01,-1.110223e-16,-1.549998e-03,-3.995635e-01,-2.395350e-02,-0.000000e+00,0.000000e+00,1.101626e+00,7.387335e-01,1.077673e+00,-1.477467e-01,7.387335e-01,3.490784e-01,-1.857253e-01,0.000000e+00,-2.943950e-01,0.000000e+00,-5.760918e-01,7.131327e-02,9.059695e-02,1.102067e+00,0.000000e+00,7.863489e-01,-2.900331e-01,0.000000e+00,8.120343e-01,2.597186e-01,7.863489e-01,5.889526e-01,8.769458e-01,-3.517567e+00,-3.262472e+00,-3.517567e+00,0.000000e+00,-2.312642e-10,4.960450e-01,1.503812e-02,0.000000e+00,0.000000e+00,1.535656e+01,1.580265e+01,1.537160e+01,1.149659e+00,1.580265e+01,1.210913e+01,1.278113e+01,1.287122e-02,1.287122e-02,1.364130e-02,1.364130e-02,0.000000e+00,-4.647888e-01,9.424778e+01,2.173163e-02,2.173163e-02,5.795376e-04,5.795376e-04,6.820194e-03,7.410990e-05,1.086535e-02,9.999177e-01,4.248140e-02,4.248140e-02,1.400000e+00,2.710505e-20,2.710505e-20,1.260588e+00,1.260588e+00,-2.861778e-02,-2.861778e-02,3.976122e-04,3.976122e-04,1.772624e+00,1.772624e+00,-2.826359e-03,-2.826359e-03,0.000000e+00,0.000000e+00
-7.919370e+00,-8.068053e+00,-7.919370e+00,-4.440892e-16,4.087085e-04,-2.853469e-01,7.701894e+00,7.704544e+00,7.704544e+00,-2.636250e+00,-2.874549e+00,5.065644e+00,4.829995e+00,4.829995e+00,-3.002000e+00,-3.374721e+00,5.773277e+00,5.562946e+00,5.773277e+00,0.000000e+00,-1.089485e+01,-1.088903e+01,2.020785e-01,0.000000e+00,0.000000e+00,-9.120071e+00,-9.048779e+00,-8.917993e+00,-9.048779e+00,-9.048779e+00,-1.424990e+01,-1.416454e+01,0.000000e+00,8.540465e-02,0.000000e+00,-4.272236e-02,6.019927e-02,2.213060e-01,-2.088321e-19,0.000000e+00,0.000000e+00,-1.338595e-01,0.000000e+00,-1.338595e-01,0.000000e+00,0.000000e+00,1.174445e-02,2.213060e-01,-5.835195e-01,-8.128126e-01,-5.835195e-01,-5.551115e-17,-1.630865e-03,-4.464503e-01,-2.889407e-02,-0.000000e+00,0.000000e+00,1.149050e+00,7.691462e-01,1.120156e+00,-1.538292e-01,7.691462e-01,3.057121e-01,-2.608237e-01,0.000000e+00,-2.932280e-01,0.000000e+00,-5.501343e-01,6.215777e-02,8.515819e-02,1.101250e+00,0.000000e+00,7.858635e-01,-3.243848e-01,0.000000e+00,7.768655e-01,2.932040e-01,7.858635e-01,5.457952e-01,8.710217e-01,-3.867072e+00,-3.577047e+00,-3.867072e+00,1.776357e-15,1.528370e-10,5.544209e-01,1.629829e-02,0.000000e+00,0.000000e+00,1.598825e+01,1.645323e+01,1.600455e+01,1.196989e+00,1.645323e+01,1.242750e+01,1.314058e+01,1.002823e-02,1.002823e-02,1.479364e-02,1.479364e-02,0.000000e+00,-4.979880e-01,9.424778e+01,2.623150e-02,2.623150e-02,7.031781e-04,7.031781e-04,7.396115e-03,9.701115e-05,1.311501e-02,9.998866e-01,4.752901e-02,4.752901e-02,1.500000e+00,2.710505e-20,2.710505e-20,1.258911e+00,1.258911e+00,-3.297971e-02,-3.297971e-02,4.940143e-04,4.940143e-04,1.898639e+00,1.898639e+00,-2.887825e-03,-2.887825e-03,0.000000e+00,0.000000e+00
-7.967628e+00,-8.166771e+00,-7.967628e+00,0.000000e+00,1.591901e-02,-3.608984e-01,7.695305e+00,7.699062e+00,7.699062e+00,-2.922986e+00,-3.217287e+00,4.772319e+00,4.481775e+00,4.481775e+00,-3.378533e+00,-3.846752e+00,6.500396e+00,6.247543e+00,6.500396e+00,0.000000e+00,-1.206275e+01,-1.205522e+01,2.404990e-01,0.000000e+00,0.000000e+00,-9.467087e+00,-9.372304e+00,-9.226588e+00,-9.372304e+00,-9.372304e+00,-1.504180e+01,-1.492713e+01,0.000000e+00,1.015143e-01,0.000000e+00,-5.716859e-02,4.311578e-02,2.314060e-01,-4.173670e-19,0.000000e+00,0.000000e+00,-1.463639e-01,0.000000e+00,-1.463639e-01,0.000000e+00,0.000000e+00,-1.733769e-03,2.314060e-01,-6.387267e-01,-8.964939e-01,-6.387267e-01,0.000000e+00,-1.352193e-03,-4.942640e-01,-3.438717e-02,-0.000000e+00,0.000000e+00,1.192534e+00,7.966458e-01,1.158147e+00,-1.593292e-01,7.966458e-01,2.603008e-01,-3.363449e-01,0.000000e+00,-2.940885e-01,0.000000e+00,-5.263227e-01,4.326646e-02,6.988085e-02,1.100294e+00,0.000000e+00,7.853043e-01,-3.534797e-01,0.000000e+00,7.468147e-01,3.281633e-01,7.853043e-01,4.959926e-01,8.551852e-01,-4.217897e+00,-3.891004e+00,-4.217897e+00,1.776357e-15,2.846078e-10,6.141402e-01,1.719339e-02,0.000000e+00,0.000000e+00,1.655942e+01,1.704149e+01,1.657662e+01,1.239786e+00,1.704149e+01,1.268561e+01,1.343773e+01,6.296522e-03,6.296522e-03,1.561728e-02,1.561728e-02,0.000000e+00,-5.311872e-01,9.424778e+01,3.124253e-02,3.124253e-02,8.230685e-04,8.230685e-04,7.807606e-03,1.219746e-04,1.562015e-02,9.998475e-01,5.269817e-02,5.269817e-02,1.600000e+00,2.710505e-20,2.710505e-20,1.256992e+00,1.256992e+00,-3.761935e-02,-3.761935e-02,5.915983e-04,5.915983e-04,2.024486e+00,2.024486e+00,-2.805447e-03,-2.805447e-03,0.000000e+00,0.000000e+00
-8.023207e+00,-8.284766e+00,-8.023207e+00,0.000000e+00,3.839103e-02,-4.486899e-01,7.687726e+00,7.692928e+00,7.692928e+00,-3.216243e+00,-3.573849e+00,4.471484e+00,4.119079e+00,4.119079e+00,-3.774891e+00,-4.352818e+00,7.262362e+00,6.961528e+00,7.262362e+00,1.776357e-15,-1.324694e+01,-1.323748e+01,2.828486e-01,0.000000e+00,0.000000e+00,-9.785330e+00,-9.661701e+00,-9.502482e+00,-9.661701e+00,-9.661701e+00,-1.578789e+01,-1.563682e+01,0.000000e+00,1.163633e-01,0.000000e+00,-7.154756e-02,1.301960e-02,2.251499e-01,4.170345e-19,0.000000e+00,0.000000e+00,-1.548074e-01,0.000000e+00,-1.548074e-01,0.000000e+00,0.000000e+00,-2.542450e-02,2.251499e-01,-6.890216e-01,-9.764922e-01,-6.890216e-01,-2.775558e-17,-4.677002e-04,-5.427369e-01,-4.044216e-02,-0.000000e+00,0.000000e+00,1.231997e+00,8.212446e-01,1.191555e+00,-1.642489e-01,8.212446e-01,2.145950e-01,-4.105139e-01,0.000000e+00,-2.977231e-01,0.000000e+00,-5.056936e-01,1.271193e-02,4.259782e-02,1.099204e+00,0.000000e+00,7.846787e-01,-3.750536e-01,0.000000e+00,7.241501e-01,3.645326e-01,7.846787e-01,4.391390e-01,8.272765e-01,-4.570056e+00,-4.204407e+00,-4.570056e+00,1.776357e-15,1.213308e-10,6.749079e-01,1.762649e-02,0.000000e+00,0.000000e+00,1.707041e+01,1.756770e+01,1.708804e+01,1.278068e+00,1.756770e+01,1.288363e+01,1.367255e+01,1.682183e-03,1.682183e-03,1.602347e-02,1.602347e-02,0.000000e+00,-5.643864e-01,9.424778e+01,3.677565e-02,3.677565e-02,9.288712e-04,9.288712e-04,8.010297e-03,1.473085e-04,1.838620e-02,9.997989e-01,5.796447e-02,5.796447e-02,1.700000e+00,-0.000000e+00,-0.000000e+00,1.254813e+00,1.254813e+00,-4.252079e-02,-4.252079e-02,6.825019e-04,6.825019e-04,2.150142e+00,2.150142e+00,-2.543684e-03,-2.543684e-03,0.000000e+00,0.000000e+00
-8.086278e+00,-8.423899e+00,-8.086278e+00,-8.881784e-16,6.920183e-02,-5.493060e-01,7.679198e+00,7.686249e+00,7.686249e+00,-3.515383e+00,-3.943657e+00,4.163815e+00,3.742593e+00,3.742593e+00,-4.190882e+00,-4.892991e+00,8.057765e+00,7.703047e+00,8.057765e+00,0.000000e+00,-1.444079e+01,-1.442920e+01,3.291730e-01,0.000000e+00,0.000000e+00,-1.007558e+01,-9.917044e+00,-9.746408e+00,-9.917044e+00,-9.917044e+00,-1.648415e+01,-1.628848e+01,0.000000e+00,1.283155e-01,0.000000e+00,-8.422822e-02,-3.286786e-02,1.969342e-01,4.166724e-19,0.000000e+00,0.000000e+00,-1.579235e-01,0.000000e+00,-1.579235e-01,0.000000e+00,0.000000e+00,-6.247587e-02,1.969342e-01,-7.329161e-01,-1.051190e+00,-7.329161e-01,-5.551115e-17,1.339811e-03,-5.915970e-01,-4.706577e-02,-0.000000e+00,0.000000e+00,1.267277e+00,8.429488e-01,1.220212e+00,-1.685898e-01,8.429488e-01,1.703615e-01,-4.815644e-01,0.000000e+00,-3.049279e-01,0.000000e+00,-4.892336e-01,-3.125613e-02,1.284324e-03,1.097986e+00,0.000000e+00,7.839974e-01,-3.868471e-01,0.000000e+00,7.111390e-01,4.022530e-01,7.839974e-01,3.749549e-01,7.852818e-01,-4.923857e+00,-4.517619e+00,-4.923857e+00,0.000000e+00,-3.656662e-10,7.363872e-01,1.750311e-02,0.000000e+00,0.000000e+00,1.752142e+01,1.803198e+01,1.753892e+01,1.311845e+00,1.803198e+01,1.302130e+01,1.384451e+01,-3.788239e-03,-3.788239e-03,1.592513e-02,1.592513e-02,0.000000e+00,-5.975856e-01,9.424778e+01,4.283932e-02,4.283932e-02,1.008200e-03,1.008200e-03,7.960655e-03,1.705406e-04,2.141734e-02,9.997389e-01,6.330344e-02,6.330344e-02,1.800000e+00,-5.421011e-20,-5.421011e-20,1.252356e+00,1.252356e+00,-4.766568e-02,-4.766568e-02,7.566812e-04,7.566812e-04,2.275583e+00,2.275583e+00,-2.064784e-03,-2.064784e-03,0.000000e+00,0.000000e+00
-8.156593e+00,-8.585419e+00,-8.156593e+00,0.000000e+00,1.099411e-01,-6.624780e-01,7.669716e+00,7.679099e+00,7.679099e+00,-3.558081e+00,-4.052481e+00,4.111635e+00,3.626618e+00,3.626618e+00,-4.363843e+00,-5.192453e+00,8.880138e+00,8.465172e+00,8.880138e+00,0.000000e+00,-1.562746e+01,-1.561348e+01,3.794891e-01,0.000000e+00,0.000000e+00,-1.009233e+01,-9.905312e+00,-9.712839e+00,-9.905312e+00,-9.905312e+00,-1.687513e+01,-1.663865e+01,0.000000e+00,1.353066e-01,0.000000e+00,-9.506053e-02,-9.774563e-02,1.401730e-01,4.162848e-19,0.000000e+00,0.000000e+00,-1.509271e-01,0.000000e+00,-1.509271e-01,0.000000e+00,0.000000e+00,-1.133662e-01,1.401730e-01,-7.685876e-01,-1.118395e+00,-7.685876e-01,2.775558e-17,4.482619e-03,-6.401525e-01,-5.426065e-02,-0.000000e+00,0.000000e+00,1.267936e+00,8.419515e-01,1.213675e+00,-1.683903e-01,8.419515e-01,9.976309e-02,-5.667886e-01,0.000000e+00,-3.165836e-01,0.000000e+00,-4.925935e-01,-9.059658e-02,-5.638646e-02,1.096642e+00,0.000000e+00,7.832681e-01,-3.706567e-01,0.000000e+00,7.259854e-01,4.133531e-01,7.832681e-01,3.188052e-01,7.268816e-01,-5.273658e+00,-4.825307e+00,-5.273658e+00,0.000000e+00,-9.513960e-10,7.976693e-01,1.673191e-02,0.000000e+00,0.000000e+00,1.750091e+01,1.801065e+01,1.751765e+01,1.310293e+00,1.801065e+01,1.269234e+01,1.353466e+01,-1.012924e-02,-1.012924e-02,1.523758e-02,1.523758e-02,0.000000e+00,-6.108652e-01,9.424778e+01,4.943858e-02,4.943858e-02,1.046046e-03,1.046046e-03,7.616389e-03,1.883101e-04,2.471606e-02,9.996655e-01,6.864380e-02,6.864380e-02,1.900000e+00,-1.084202e-19,-1.084202e-19,1.249642e+00,1.249642e+00,-5.301499e-02,-5.301499e-02,8.015635e-04,8.015635e-04,2.400783e+00,2.400783e+00,-1.328587e-03,-1.328587e-03,0.000000e+00,0.000000e+00
-8.232571e+00,-8.768047e+00,-8.232571e+00,0.000000e+00,1.626184e-01,-7.850069e-01,7.659088e+00,7.671356e+00,7.671356e+00,-3.426913e+00,-3.983687e+00,4.232175e+00,3.687669e+00,3.687669e+00,-4.373254e+00,-5.329909e+00,9.705997e+00,9.224144e+00,9.705997e+00,3.552714e-15,-1.675818e+01,-1.674155e+01,4.336734e-01,0.000000e+00,0.000000e+00,-9.945859e+00,-9.737161e+00,-9.512186e+00,-9.737161e+00,-9.737161e+00,-1.704622e+01,-1.677271e+01,0.000000e+00,1.345539e-01,0.000000e+00,-9.957276e-02,-1.864202e-01,4.567168e-02,0.000000e+00,0.000000e+00,0.000000e+00,-1.349859e-01,0.000000e+00,-1.349859e-01,0.000000e+00,0.000000e+00,-1.868522e-01,4.567168e-02,-7.929922e-01,-1.173949e+00,-7.929922e-01,-1.179612e-16,9.530122e-03,-6.864034e-01,-6.200933e-02,-0.000000e+00,0.000000e+00,1.247639e+00,8.276587e-01,1.185629e+00,-1.655317e-01,8.276587e-01,2.121018e-02,-6.517369e-01,0.000000e+00,-3.337251e-01,0.000000e+00,-5.106710e-01,-1.683111e-01,-1.340500e-01,1.095144e+00,0.000000e+00,7.824783e-01,-3.318734e-01,0.000000e+00,7.632709e-01,4.063361e-01,7.824783e-01,2.612347e-01,6.484283e-01,-5.593247e+00,-5.102430e+00,-5.593247e+00,1.776357e-15,-1.426905e-09,8.561559e-01,1.520772e-02,0.000000e+00,0.000000e+00,1.720439e+01,1.770490e+01,1.721960e+01,1.288050e+00,1.770490e+01,1.211717e+01,1.296781e+01,-1.751888e-02,-1.751888e-02,1.386341e-02,1.386341e-02,0.000000e+00,-6.108652e-01,9.424778e+01,5.656167e-02,5.656167e-02,1.022688e-03,1.022688e-03,6.928876e-03,1.960067e-04,2.827638e-02,9.995761e-01,7.376419e-02,7.376419e-02,2.000000e+00,-0.000000e+00,-0.000000e+00,1.246845e+00,1.246845e+00,-5.846205e-02,-5.846205e-02,8.005873e-04,8.005873e-04,2.525728e+00,2.525728e+00,-2.873818e-04,-2.873818e-04,0.000000e+00,0.000000e+00
