Fx(MMG maneuvering ship MMG maneuvering),Fx(MMG maneuvering ship NED),Fx(MMG maneuvering ship ship),Fx(blocked states ship ship),Fx(fictitious forces ship NED),Fx(fictitious forces ship ship),Fx(propellerAndRudder(propeller) ship NED),Fx(propellerAndRudder(propeller) ship propellerAndRudder),Fx(propellerAndRudder(propeller) ship ship),Fx(propellerAndRudder(rudder) ship NED),Fx(propellerAndRudder(rudder) ship ship),Fx(propellerAndRudder ship NED),Fx(propellerAndRudder ship propellerAndRudder),Fx(propellerAndRudder ship ship),Fx(sum of forces ship NED),Fx(sum of forces ship ship),Fy(MMG maneuvering ship MMG maneuvering),Fy(MMG maneuvering ship NED),Fy(MMG maneuvering ship ship),Fy(blocked states ship ship),Fy(fictitious forces ship NED),Fy(fictitious forces ship ship),Fy(propellerAndRudder(propeller) ship NED),Fy(propellerAndRudder(propeller) ship propellerAndRudder),Fy(propellerAndRudder(propeller) ship ship),Fy(propellerAndRudder(rudder) ship NED),Fy(propellerAndRudder(rudder) ship ship),Fy(propellerAndRudder ship NED),Fy(propellerAndRudder ship propellerAndRudder),Fy(propellerAndRudder ship ship),Fy(sum of forces ship NED),Fy(sum of forces ship ship),Fz(MMG maneuvering ship MMG maneuvering),Fz(MMG maneuvering ship NED),Fz(MMG maneuvering ship ship),Fz(blocked states ship ship),Fz(fictitious forces ship NED),Fz(fictitious forces ship ship),Fz(propellerAndRudder(propeller) ship NED),Fz(propellerAndRudder(propeller) ship propellerAndRudder),Fz(propellerAndRudder(propeller) ship ship),Fz(propellerAndRudder(rudder) ship NED),Fz(propellerAndRudder(rudder) ship ship),Fz(propellerAndRudder ship NED),Fz(propellerAndRudder ship propellerAndRudder),Fz(propellerAndRudder ship ship),Fz(sum of forces ship NED),Fz(sum of forces ship ship),Mx(MMG maneuvering ship MMG maneuvering),Mx(MMG maneuvering ship NED),Mx(MMG maneuvering ship ship),Mx(blocked states ship ship),Mx(fictitious forces ship NED),Mx(fictitious forces ship ship),Mx(propellerAndRudder(propeller) ship NED),Mx(propellerAndRudder(propeller) ship propellerAndRudder),Mx(propellerAndRudder(propeller) ship ship),Mx(propellerAndRudder(rudder) ship NED),Mx(propellerAndRudder(rudder) ship ship),Mx(propellerAndRudder ship NED),Mx(propellerAndRudder ship propellerAndRudder),Mx(propellerAndRudder ship ship),Mx(sum of forces ship NED),Mx(sum of forces ship ship),My(MMG maneuvering ship MMG maneuvering),My(MMG maneuvering ship NED),My(MMG maneuvering ship ship),My(blocked states ship ship),My(fictitious forces ship NED),My(fictitious forces ship ship),My(propellerAndRudder(propeller) ship NED),My(propellerAndRudder(propeller) ship propellerAndRudder),My(propellerAndRudder(propeller) ship ship),My(propellerAndRudder(rudder) ship NED),My(propellerAndRudder(rudder) ship ship),My(propellerAndRudder ship NED),My(propellerAndRudder ship propellerAndRudder),My(propellerAndRudder ship ship),My(sum of forces ship NED),My(sum of forces ship ship),Mz(MMG maneuvering ship MMG maneuvering),Mz(MMG maneuvering ship NED),Mz(MMG maneuvering ship ship),Mz(blocked states ship ship),Mz(fictitious forces ship NED),Mz(fictitious forces ship ship),Mz(propellerAndRudder(propeller) ship NED),Mz(propellerAndRudder(propeller) ship propellerAndRudder),Mz(propellerAndRudder(propeller) ship ship),Mz(propellerAndRudder(rudder) ship NED),Mz(propellerAndRudder(rudder) ship ship),Mz(propellerAndRudder ship NED),Mz(propellerAndRudder ship propellerAndRudder),Mz(propellerAndRudder ship ship),Mz(sum of forces ship NED),Mz(sum of forces ship ship),p(ship),p_filtered(ship),phi(ship),phi_filtered(ship),propellerAndRudder(P/D),propellerAndRudder(beta),propellerAndRudder(rpm),psi(ship),psi_filtered(ship),q(ship),q_filtered(ship),qi(ship),qj(ship),qk(ship),qr(ship),r(ship),r_filtered(ship),t,theta(ship),theta_filtered(ship),u(ship),u_filtered(ship),v(ship),v_filtered(ship),w(ship),w_filtered(ship),x(ship),x_filtered(ship),y(ship),y_filtered(ship),z(ship),z_filtered(ship)
-3.810963e+01,-3.811459e+01,-3.810963e+01,0.000000e+00,-1.489640e-02,-2.786176e-02,3.806532e+01,3.806534e+01,3.806534e+01,-3.261036e+00,-3.292632e+00,3.480428e+01,3.477271e+01,3.477271e+01,-3.325205e+00,-3.364789e+00,-4.637318e+00,-4.596419e+00,-4.637318e+00,7.105427e-15,1.208186e+01,1.208183e+01,-4.084894e-02,0.000000e+00,0.000000e+00,2.944426e+01,2.944075e+01,2.940341e+01,2.944075e+01,2.944075e+01,3.688885e+01,3.688526e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.904229e+00,9.063558e+00,7.904229e+00,0.000000e+00,0.000000e+00,3.020458e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.086385e+02,-1.012783e+02,-1.086385e+02,-2.975670e+00,-1.012783e+02,-9.957495e+01,-9.035364e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.349482e-01,6.726715e+01,-1.073127e-03,-1.073127e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.365636e-04,9.999999e-01,-3.131998e-03,-3.131998e-03,1.000000e+00,0.000000e+00,0.000000e+00,1.179678e+00,1.179678e+00,2.720441e-03,2.720441e-03,0.000000e+00,0.000000e+00,1.179919e+00,1.179919e+00,5.575666e-04,5.575666e-04,0.000000e+00,0.000000e+00
-3.811238e+01,-3.812026e+01,-3.811238e+01,0.000000e+00,-2.027880e-02,-4.075018e-02,3.805725e+01,3.805729e+01,3.805729e+01,-3.914863e+00,-3.960290e+00,3.414239e+01,3.409700e+01,3.409700e+01,-3.998151e+00,-4.056130e+00,-5.590422e+00,-5.536425e+00,-5.590422e+00,0.000000e+00,1.445053e+01,1.445049e+01,-5.391402e-02,0.000000e+00,0.000000e+00,3.206922e+01,3.206364e+01,3.201530e+01,3.206364e+01,3.206364e+01,4.092941e+01,4.092370e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.323779e+00,1.072138e+01,9.323779e+00,0.000000e+00,0.000000e+00,3.612621e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.183172e+02,-1.103013e+02,-1.183172e+02,-3.240773e+00,-1.103013e+02,-1.075958e+02,-9.736486e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.584430e-01,6.726715e+01,-1.416655e-03,-1.416655e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.083273e-04,9.999997e-01,-3.746364e-03,-3.746364e-03,1.100000e+00,0.000000e+00,0.000000e+00,1.179573e+00,1.179573e+00,3.326380e-03,3.326380e-03,0.000000e+00,0.000000e+00,1.297882e+00,1.297882e+00,7.131215e-04,7.131215e-04,0.000000e+00,0.000000e+00
-3.811678e+01,-3.812880e+01,-3.811678e+01,8.881784e-16,-2.660041e-02,-5.759740e-02,3.804879e+01,3.804886e+01,3.804886e+01,-4.620490e+00,-4.683620e+00,3.342830e+01,3.336524e+01,3.336524e+01,-4.727098e+00,-4.809139e+00,-6.626522e+00,-6.556989e+00,-6.626522e+00,0.000000e+00,1.699471e+01,1.699464e+01,-6.939815e-02,0.000000e+00,0.000000e+00,3.461646e+01,3.460798e+01,3.454706e+01,3.460798e+01,3.460798e+01,4.498479e+01,4.497609e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.081319e+01,1.246982e+01,1.081319e+01,-1.421085e-14,-1.776357e-15,4.248659e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.277060e+02,-1.190540e+02,-1.277060e+02,-3.497938e+00,-1.190540e+02,-1.152361e+02,-1.039921e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.819378e-01,6.726715e+01,-1.823923e-03,-1.823923e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.119614e-04,9.999996e-01,-4.406419e-03,-4.406419e-03,1.200000e+00,0.000000e+00,0.000000e+00,1.179447e+00,1.179447e+00,3.997324e-03,3.997324e-03,0.000000e+00,0.000000e+00,1.415834e+00,1.415834e+00,8.882970e-04,8.882970e-04,0.000000e+00,0.000000e+00
-3.812325e+01,-3.814096e+01,-3.812325e+01,0.000000e+00,-3.378560e-02,-7.909488e-02,3.804001e+01,3.804011e+01,3.804011e+01,-5.375635e+00,-5.460885e+00,3.266438e+01,3.257923e+01,3.257923e+01,-5.510365e+00,-5.623120e+00,-7.743677e+00,-7.655996e+00,-7.743677e+00,7.105427e-15,1.970504e+01,1.970491e+01,-8.746868e-02,0.000000e+00,0.000000e+00,3.708174e+01,3.706928e+01,3.699427e+01,3.706928e+01,3.706928e+01,4.904331e+01,4.903051e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.236230e+01,1.429822e+01,1.236230e+01,0.000000e+00,-3.552714e-15,4.926227e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.367883e+02,-1.275210e+02,-1.367883e+02,-3.746709e+00,-1.275210e+02,-1.224901e+02,-1.102325e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.054326e-01,6.726715e+01,-2.299382e-03,-2.299382e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.149691e-03,9.999993e-01,-5.109787e-03,-5.109787e-03,1.300000e+00,0.000000e+00,0.000000e+00,1.179299e+00,1.179299e+00,4.733668e-03,4.733668e-03,0.000000e+00,0.000000e+00,1.533772e+00,1.533772e+00,1.081845e-03,1.081845e-03,0.000000e+00,0.000000e+00
-3.813225e+01,-3.815755e+01,-3.813225e+01,0.000000e+00,-4.169929e-02,-1.059670e-01,3.803097e+01,3.803112e+01,3.803112e+01,-6.177945e+00,-6.290275e+00,3.185302e+01,3.174085e+01,3.174085e+01,-6.346222e+00,-6.497366e+00,-8.939829e+00,-8.831221e+00,-8.939829e+00,0.000000e+00,2.257199e+01,2.257178e+01,-1.082837e-01,0.000000e+00,0.000000e+00,3.946098e+01,3.944323e+01,3.935269e+01,3.944323e+01,3.944323e+01,5.309346e+01,5.307518e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.396128e+01,1.619624e+01,1.396128e+01,0.000000e+00,0.000000e+00,5.642945e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.455484e+02,-1.356876e+02,-1.455484e+02,-3.986652e+00,-1.356876e+02,-1.293522e+02,-1.160834e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.289274e-01,6.726715e+01,-2.847244e-03,-2.847244e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.423622e-03,9.999990e-01,-5.854066e-03,-5.854066e-03,1.400000e+00,0.000000e+00,0.000000e+00,1.179127e+00,1.179127e+00,5.535607e-03,5.535607e-03,0.000000e+00,0.000000e+00,1.651695e+00,1.651695e+00,1.292044e-03,1.292044e-03,0.000000e+00,0.000000e+00
-3.814425e+01,-3.817947e+01,-3.814425e+01,0.000000e+00,-5.014301e-02,-1.389636e-01,3.802174e+01,3.802197e+01,3.802197e+01,-7.025014e+00,-7.169907e+00,3.099673e+01,3.085206e+01,3.085206e+01,-7.232888e+00,-7.431149e+00,-1.021281e+01,-1.008033e+01,-1.021281e+01,7.105427e-15,2.558594e+01,2.558561e+01,-1.319922e-01,0.000000e+00,0.000000e+00,4.175033e+01,4.172569e+01,4.161834e+01,4.172569e+01,4.172569e+01,5.712395e+01,5.709849e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.560067e+01,1.815387e+01,1.560067e+01,0.000000e+00,0.000000e+00,6.396403e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.539709e+02,-1.435394e+02,-1.539709e+02,-4.217348e+00,-1.435394e+02,-1.358170e+02,-1.215424e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.524223e-01,6.726715e+01,-3.471478e-03,-3.471478e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.735738e-03,9.999985e-01,-6.636827e-03,-6.636827e-03,1.500000e+00,0.000000e+00,0.000000e+00,1.178929e+00,1.178929e+00,6.403136e-03,6.403136e-03,0.000000e+00,0.000000e+00,1.769599e+00,1.769599e+00,1.516705e-03,1.516705e-03,0.000000e+00,0.000000e+00
-3.815975e+01,-3.820769e+01,-3.815975e+01,0.000000e+00,-5.885200e-02,-1.788520e-01,3.801240e+01,3.801273e+01,3.801273e+01,-7.914392e+00,-8.097834e+00,3.009800e+01,2.991489e+01,2.991489e+01,-8.168541e+00,-8.423709e+00,-1.156036e+01,-1.140091e+01,-1.156036e+01,1.421085e-14,2.873714e+01,2.873664e+01,-1.587335e-01,0.000000e+00,0.000000e+00,4.394615e+01,4.391272e+01,4.378742e+01,4.391272e+01,4.391272e+01,6.112365e+01,6.108900e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.727134e+01,2.016143e+01,1.727134e+01,0.000000e+00,0.000000e+00,7.184160e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.620412e+02,-1.510630e+02,-1.620412e+02,-4.438398e+00,-1.510630e+02,-1.418797e+02,-1.266075e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.759171e-01,6.726715e+01,-4.175811e-03,-4.175811e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.087904e-03,9.999978e-01,-7.455617e-03,-7.455617e-03,1.600000e+00,0.000000e+00,0.000000e+00,1.178704e+00,1.178704e+00,7.336051e-03,7.336051e-03,0.000000e+00,0.000000e+00,1.887482e+00,1.887482e+00,1.753184e-03,1.753184e-03,0.000000e+00,0.000000e+00
-3.817926e+01,-3.824322e+01,-3.817926e+01,0.000000e+00,-6.749343e-02,-2.264090e-01,3.800300e+01,3.800346e+01,3.800346e+01,-8.843597e+00,-9.072042e+00,2.915940e+01,2.893142e+01,2.893142e+01,-9.151313e+00,-9.474246e+00,-1.298009e+01,-1.279042e+01,-1.298009e+01,0.000000e+00,3.201571e+01,3.201498e+01,-1.886378e-01,0.000000e+00,0.000000e+00,4.604500e+01,4.600054e+01,4.585636e+01,4.600054e+01,4.600054e+01,6.508165e+01,6.503542e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.896455e+01,2.220957e+01,1.896455e+01,0.000000e+00,7.105427e-15,8.003745e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.697454e+02,-1.582452e+02,-1.697454e+02,-4.649420e+00,-1.582452e+02,-1.475358e+02,-1.312769e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.994119e-01,6.726715e+01,-4.963720e-03,-4.963720e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.481858e-03,9.999969e-01,-8.307963e-03,-8.307963e-03,1.700000e+00,0.000000e+00,0.000000e+00,1.178449e+00,1.178449e+00,8.333958e-03,8.333958e-03,0.000000e+00,0.000000e+00,2.005343e+00,2.005343e+00,1.998395e-03,1.998395e-03,0.000000e+00,0.000000e+00
-3.820329e+01,-3.828712e+01,-3.820329e+01,0.000000e+00,-7.566563e-02,-2.824122e-01,3.799361e+01,3.799426e+01,3.799426e+01,-9.810127e+00,-1.009046e+01,2.818349e+01,2.790380e+01,2.790380e+01,-1.017930e+01,-1.058190e+01,-1.446957e+01,-1.424627e+01,-1.446957e+01,1.421085e-14,3.541170e+01,3.541065e+01,-2.218259e-01,0.000000e+00,0.000000e+00,4.804365e+01,4.798555e+01,4.782182e+01,4.798555e+01,4.798555e+01,6.898725e+01,6.892664e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.067191e+01,2.428930e+01,2.067191e+01,0.000000e+00,0.000000e+00,8.852664e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.770702e+02,-1.650738e+02,-1.770702e+02,-4.850052e+00,-1.650738e+02,-1.527809e+02,-1.355492e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.229067e-01,6.726715e+01,-5.838439e-03,-5.838439e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.919215e-03,9.999957e-01,-9.191371e-03,-9.191371e-03,1.800000e+00,0.000000e+00,0.000000e+00,1.178164e+00,1.178164e+00,9.396268e-03,9.396268e-03,0.000000e+00,0.000000e+00,2.123177e+00,2.123177e+00,2.248818e-03,2.248818e-03,0.000000e+00,0.000000e+00
-3.823236e+01,-3.834050e+01,-3.823236e+01,1.776357e-15,-8.289839e-02,-3.476314e-01,3.798431e+01,3.798519e+01,3.798519e+01,-1.081147e+01,-1.115095e+01,2.717284e+01,2.683424e+01,2.683424e+01,-1.125056e+01,-1.174575e+01,-1.602622e+01,-1.576576e+01,-1.602622e+01,0.000000e+00,3.891504e+01,3.891358e+01,-2.584092e-01,0.000000e+00,0.000000e+00,4.993906e+01,4.986435e+01,4.968065e+01,4.986435e+01,4.986435e+01,7.282993e+01,7.275171e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.238543e+01,2.639198e+01,2.238543e+01,-2.842171e-14,0.000000e+00,9.728395e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.840031e+02,-1.715370e+02,-1.840031e+02,-5.039948e+00,-1.715370e+02,-1.576111e+02,-1.394232e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.464015e-01,6.726715e+01,-6.802946e-03,-6.802946e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.401467e-03,9.999942e-01,-1.010333e-02,-1.010333e-02,1.900000e+00,0.000000e+00,0.000000e+00,1.177847e+00,1.177847e+00,1.052221e-02,1.052221e-02,0.000000e+00,0.000000e+00,2.240982e+00,2.240982e+00,2.500515e-03,2.500515e-03,0.000000e+00,0.000000e+00
-3.826698e+01,-3.840450e+01,-3.826698e+01,0.000000e+00,-8.865433e-02,-4.228196e-01,3.797515e+01,3.797633e+01,3.797633e+01,-1.184511e+01,-1.225133e+01,2.613004e+01,2.572500e+01,2.572500e+01,-1.236312e+01,-1.296480e+01,-1.764743e+01,-1.734611e+01,-1.764743e+01,1.421085e-14,4.251560e+01,4.251359e+01,-2.984898e-01,0.000000e+00,0.000000e+00,5.172842e+01,5.163372e+01,5.142993e+01,5.163372e+01,5.163372e+01,7.659942e+01,7.649988e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.409747e+01,2.850932e+01,2.409747e+01,0.000000e+00,-7.105427e-15,1.062840e+01,0.000000e+00,0.000000e+00,0.000000e+00,-1.905322e+02,-1.776238e+02,-1.905322e+02,-5.218784e+00,-1.776238e+02,-1.620229e+02,-1.428979e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.698963e-01,6.726715e+01,-7.859972e-03,-7.859972e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.929976e-03,9.999923e-01,-1.104131e-02,-1.104131e-02,2.000000e+00,0.000000e+00,0.000000e+00,1.177496e+00,1.177496e+00,1.171081e-02,1.171081e-02,0.000000e+00,0.000000e+00,2.358754e+00,2.358754e+00,2.749142e-03,2.749142e-03,0.000000e+00,0.000000e+00
